"order","lemma","transitive_frequency","transitive_ipm"
4774,"přišívat",38,0.376839940844856
4775,"svrbět",38,0.376839940844856
4776,"odmrštit",38,0.376839940844856
4777,"kulit",38,0.376839940844856
4778,"zaneřádit",38,0.376839940844856
4779,"zašlehat",38,0.376839940844856
4780,"tryskat",38,0.376839940844856
4781,"prošlapávat",38,0.376839940844856
4782,"zakousnout",38,0.376839940844856
4783,"uchystat",38,0.376839940844856
4784,"vyplouvat",38,0.376839940844856
4785,"nahlodat",38,0.376839940844856
4786,"pospojovat",38,0.376839940844856
4787,"vyžrat",38,0.376839940844856
4788,"vypotit",38,0.376839940844856
4789,"pojíst",38,0.376839940844856
4790,"stříknout",38,0.376839940844856
4791,"vylétnout",38,0.376839940844856
4792,"olízat",38,0.376839940844856
4793,"zachvacovat",38,0.376839940844856
4794,"vyjeknout",38,0.376839940844856
4795,"lisovat",38,0.376839940844856
4796,"kontrastovat",38,0.376839940844856
4797,"obtékat",38,0.376839940844856
4798,"zpronevěřit",38,0.376839940844856
4799,"stmelovat",38,0.376839940844856
4800,"zažádat",38,0.376839940844856
4801,"dramatizovat",38,0.376839940844856
4802,"ohraničit",38,0.376839940844856
4803,"proklepnout",38,0.376839940844856
4804,"donosit",38,0.376839940844856
4805,"obeslat",38,0.376839940844856
4806,"ochudit",38,0.376839940844856
4807,"zvelebovat",38,0.376839940844856
4808,"utužovat",38,0.376839940844856
4809,"překřtít",38,0.376839940844856
4810,"přivléci",38,0.376839940844856
4811,"vymíchat",38,0.376839940844856
4812,"podkládat",38,0.376839940844856
4813,"revitalizovat",38,0.376839940844856
4814,"chýlit",37,0.366923100296307
4815,"zaplést",37,0.366923100296307
4816,"odsekávat",37,0.366923100296307
4817,"bortit",37,0.366923100296307
4818,"popostrčit",37,0.366923100296307
4819,"zanalyzovat",37,0.366923100296307
4820,"naléhat",37,0.366923100296307
4821,"sehnout",37,0.366923100296307
4822,"zapískat",37,0.366923100296307
4823,"shodovat",37,0.366923100296307
4824,"fandit",37,0.366923100296307
4825,"ulpět",37,0.366923100296307
4826,"napomínat",37,0.366923100296307
4827,"polaskat",37,0.366923100296307
4828,"vyříkat",37,0.366923100296307
4829,"omlazovat",37,0.366923100296307
4830,"šlehnout",37,0.366923100296307
4831,"nasunout",37,0.366923100296307
4832,"zasednout",37,0.366923100296307
4833,"očernit",37,0.366923100296307
4834,"vydezinfikovat",37,0.366923100296307
4835,"vzdouvat",37,0.366923100296307
4836,"naskýtat",37,0.366923100296307
4837,"vnukat",37,0.366923100296307
4838,"odprásknout",37,0.366923100296307
4839,"šťouchnout",37,0.366923100296307
4840,"směnit",37,0.366923100296307
4841,"vyprojektovat",37,0.366923100296307
4842,"uvozovat",37,0.366923100296307
4843,"seřvat",37,0.366923100296307
4844,"vychválit",37,0.366923100296307
4845,"vykašlat",37,0.366923100296307
4846,"dopracovat",37,0.366923100296307
4847,"chlubit",37,0.366923100296307
4848,"vyčesat",37,0.366923100296307
4849,"obepnout",37,0.366923100296307
4850,"vyplachovat",37,0.366923100296307
4851,"práskat",37,0.366923100296307
4852,"navíjet",37,0.366923100296307
4853,"utkvět",37,0.366923100296307
4854,"máchat",37,0.366923100296307
4855,"mastit",37,0.366923100296307
4856,"posrat",37,0.366923100296307
4857,"zašroubovat",37,0.366923100296307
4858,"vysít",37,0.366923100296307
4859,"ústit",37,0.366923100296307
4860,"vzkázat",37,0.366923100296307
4861,"zadupat",37,0.366923100296307
4862,"načítat",37,0.366923100296307
4863,"dekódovat",37,0.366923100296307
4864,"šifrovat",37,0.366923100296307
4865,"dobudovat",37,0.366923100296307
4866,"separovat",37,0.366923100296307
4867,"rozbíhat",36,0.357006259747758
4868,"donášet",36,0.357006259747758
4869,"poprášit",36,0.357006259747758
4870,"vytloukat",36,0.357006259747758
4871,"kovat",36,0.357006259747758
4872,"rozlámat",36,0.357006259747758
4873,"probrečet",36,0.357006259747758
4874,"svlíknout",36,0.357006259747758
4875,"zavěšovat",36,0.357006259747758
4876,"přemísťovat",36,0.357006259747758
4877,"chlemtat",36,0.357006259747758
4878,"škubnout",36,0.357006259747758
4879,"opylovat",36,0.357006259747758
4880,"ubezpečit",36,0.357006259747758
4881,"vyvalovat",36,0.357006259747758
4882,"oběsit",36,0.357006259747758
4883,"uchvacovat",36,0.357006259747758
4884,"hnojit",36,0.357006259747758
4885,"rozletět",36,0.357006259747758
4886,"žvanit",36,0.357006259747758
4887,"odpřisáhnout",36,0.357006259747758
4888,"zavařit",36,0.357006259747758
4889,"lechtat",36,0.357006259747758
4890,"zasvítit",36,0.357006259747758
4891,"nachýlit",36,0.357006259747758
4892,"vyhřát",36,0.357006259747758
4893,"rozmotávat",36,0.357006259747758
4894,"vězet",36,0.357006259747758
4895,"zapichovat",36,0.357006259747758
4896,"přistřihnout",36,0.357006259747758
4897,"vyhořet",36,0.357006259747758
4898,"zavlažovat",36,0.357006259747758
4899,"přitvrdit",36,0.357006259747758
4900,"zesklovatět",36,0.357006259747758
4901,"vyklepnout",36,0.357006259747758
4902,"nastřádat",36,0.357006259747758
4903,"vymačkávat",36,0.357006259747758
4904,"nabarvit",36,0.357006259747758
4905,"vnikat",36,0.357006259747758
4906,"cinknout",36,0.357006259747758
4907,"vyštrachat",36,0.357006259747758
4908,"zašívat",36,0.357006259747758
4909,"přít",36,0.357006259747758
4910,"vydloubnout",36,0.357006259747758
4911,"zablikat",36,0.357006259747758
4912,"plavit",36,0.357006259747758
4913,"zasvěcovat",36,0.357006259747758
4914,"šplhat",36,0.357006259747758
4915,"vykuchat",36,0.357006259747758
4916,"osekávat",36,0.357006259747758
4917,"otálet",36,0.357006259747758
4918,"drolit",36,0.357006259747758
4919,"zamlčovat",36,0.357006259747758
4920,"zvrtnout",36,0.357006259747758
4921,"kalkulovat",36,0.357006259747758
4922,"popotahovat",36,0.357006259747758
4923,"vyrabovat",36,0.357006259747758
4924,"nastřihat",35,0.34708941919921
4925,"opečovávat",35,0.34708941919921
4926,"louhovat",35,0.34708941919921
4927,"přemalovat",35,0.34708941919921
4928,"dozdobit",35,0.34708941919921
4929,"štěkat",35,0.34708941919921
4930,"přihlašovat",35,0.34708941919921
4931,"novelizovat",35,0.34708941919921
4932,"naslibovat",35,0.34708941919921
4933,"rozbrečet",35,0.34708941919921
4934,"přesazovat",35,0.34708941919921
4935,"prostřídat",35,0.34708941919921
4936,"prohnout",35,0.34708941919921
4937,"improvizovat",35,0.34708941919921
4938,"propalovat",35,0.34708941919921
4939,"dohlížet",35,0.34708941919921
4940,"zkoordinovat",35,0.34708941919921
4941,"sršet",35,0.34708941919921
4942,"popleskat",35,0.34708941919921
4943,"překrucovat",35,0.34708941919921
4944,"obstoupit",35,0.34708941919921
4945,"vydrat",35,0.34708941919921
4946,"přešlapovat",35,0.34708941919921
4947,"zavléci",35,0.34708941919921
4948,"hatit",35,0.34708941919921
4949,"zachrastit",35,0.34708941919921
4950,"směšovat",35,0.34708941919921
4951,"zakalit",35,0.34708941919921
4952,"těkat",35,0.34708941919921
4953,"podojit",35,0.34708941919921
4954,"popíchnout",35,0.34708941919921
4955,"kandidovat",35,0.34708941919921
4956,"zahučet",35,0.34708941919921
4957,"odnosit",35,0.34708941919921
4958,"vyvěrat",35,0.34708941919921
4959,"rozmáznout",35,0.34708941919921
4960,"uštvat",35,0.34708941919921
4961,"zarmoutit",35,0.34708941919921
4962,"pohřešovat",35,0.34708941919921
4963,"zapět",35,0.34708941919921
4964,"obstavit",35,0.34708941919921
4965,"dementovat",35,0.34708941919921
4966,"odkroutit",35,0.34708941919921
4967,"povznášet",35,0.34708941919921
4968,"nakapat",35,0.34708941919921
4969,"vyoperovat",35,0.34708941919921
4970,"finišovat",35,0.34708941919921
4971,"ubýt",35,0.34708941919921
4972,"akcelerovat",35,0.34708941919921
4973,"těžknout",35,0.34708941919921
4974,"zautomatizovat",35,0.34708941919921
4975,"nadefinovat",35,0.34708941919921
4976,"doklepnout",34,0.337172578650661
4977,"aproximovat",34,0.337172578650661
4978,"rozstříhat",34,0.337172578650661
4979,"rozkmitat",34,0.337172578650661
4980,"otloukat",34,0.337172578650661
4981,"vytřást",34,0.337172578650661
4982,"nasednout",34,0.337172578650661
4983,"vykašlávat",34,0.337172578650661
4984,"kydat",34,0.337172578650661
4985,"vygumovat",34,0.337172578650661
4986,"nabalit",34,0.337172578650661
4987,"zahušťovat",34,0.337172578650661
4988,"vytrčit",34,0.337172578650661
4989,"zabodávat",34,0.337172578650661
4990,"navalit",34,0.337172578650661
4991,"podsunout",34,0.337172578650661
4992,"doceňovat",34,0.337172578650661
4993,"namítat",34,0.337172578650661
4994,"vyškrábnout",34,0.337172578650661
4995,"sbíhat",34,0.337172578650661
4996,"odírat",34,0.337172578650661
4997,"rozstřikovat",34,0.337172578650661
4998,"promasírovat",34,0.337172578650661
4999,"zbaštit",34,0.337172578650661
5000,"zatratit",34,0.337172578650661
5001,"nafasovat",34,0.337172578650661
5002,"nazouvat",34,0.337172578650661
5003,"naskakovat",34,0.337172578650661
5004,"změkčovat",34,0.337172578650661
5005,"vybalancovat",34,0.337172578650661
5006,"vyprchat",34,0.337172578650661
5007,"pulsovat",34,0.337172578650661
5008,"probleskovat",34,0.337172578650661
5009,"sedlat",34,0.337172578650661
5010,"rozmazávat",34,0.337172578650661
5011,"zvrhnout",34,0.337172578650661
5012,"vzlétnout",34,0.337172578650661
5013,"sjezdit",34,0.337172578650661
5014,"zbarvovat",34,0.337172578650661
5015,"klečet",34,0.337172578650661
5016,"prošpikovat",34,0.337172578650661
5017,"vzepřít",34,0.337172578650661
5018,"převalit",34,0.337172578650661
5019,"známkovat",34,0.337172578650661
5020,"zeštíhlit",34,0.337172578650661
5021,"zvlhčovat",34,0.337172578650661
5022,"problematizovat",34,0.337172578650661
5023,"obkládat",34,0.337172578650661
5024,"vyvolit",34,0.337172578650661
5025,"drancovat",34,0.337172578650661
5026,"prohřívat",34,0.337172578650661
5027,"ukočírovat",34,0.337172578650661
5028,"zútulnit",34,0.337172578650661
5029,"vyznamenat",34,0.337172578650661
5030,"jezdívat",34,0.337172578650661
5031,"škádlit",34,0.337172578650661
5032,"dovršovat",34,0.337172578650661
5033,"svařovat",34,0.337172578650661
5034,"uřídit",34,0.337172578650661
5035,"resuscitovat",34,0.337172578650661
5036,"dovléci",34,0.337172578650661
5037,"poodhalovat",34,0.337172578650661
5038,"odpařit",34,0.337172578650661
5039,"bdít",33,0.327255738102112
5040,"nahmatávat",33,0.327255738102112
5041,"polepit",33,0.327255738102112
5042,"oříznout",33,0.327255738102112
5043,"risknout",33,0.327255738102112
5044,"spoluurčovat",33,0.327255738102112
5045,"napichovat",33,0.327255738102112
5046,"mrznout",33,0.327255738102112
5047,"referovat",33,0.327255738102112
5048,"rozhostit",33,0.327255738102112
5049,"navnadit",33,0.327255738102112
5050,"diskreditovat",33,0.327255738102112
5051,"vyčenichat",33,0.327255738102112
5052,"obvázat",33,0.327255738102112
5053,"ulít",33,0.327255738102112
5054,"prozařovat",33,0.327255738102112
5055,"zakroužkovat",33,0.327255738102112
5056,"rozsápat",33,0.327255738102112
5057,"vysoukat",33,0.327255738102112
5058,"sedat",33,0.327255738102112
5059,"vyšachovat",33,0.327255738102112
5060,"přeřadit",33,0.327255738102112
5061,"ohlodávat",33,0.327255738102112
5062,"zabloudit",33,0.327255738102112
5063,"zalíbit",33,0.327255738102112
5064,"přilétat",33,0.327255738102112
5065,"zrudnout",33,0.327255738102112
5066,"vypoulit",33,0.327255738102112
5067,"zředit",33,0.327255738102112
5068,"natropit",33,0.327255738102112
5069,"odsunovat",33,0.327255738102112
5070,"pověřovat",33,0.327255738102112
5071,"odvalit",33,0.327255738102112
5072,"zadívat",33,0.327255738102112
5073,"škrábnout",33,0.327255738102112
5074,"zadrhnout",33,0.327255738102112
5075,"zamrznout",33,0.327255738102112
5076,"zamyslet",33,0.327255738102112
5077,"deportovat",33,0.327255738102112
5078,"přebrousit",33,0.327255738102112
5079,"uprosit",33,0.327255738102112
5080,"vyzpívat",33,0.327255738102112
5081,"zhoupnout",33,0.327255738102112
5082,"šlechtit",33,0.327255738102112
5083,"dekorovat",33,0.327255738102112
5084,"háčkovat",33,0.327255738102112
5085,"suspendovat",33,0.327255738102112
5086,"zrenovovat",33,0.327255738102112
5087,"vinout",33,0.327255738102112
5088,"zakotvovat",33,0.327255738102112
5089,"zdeformovat",33,0.327255738102112
5090,"puknout",33,0.327255738102112
5091,"debatovat",33,0.327255738102112
5092,"odkrajovat",33,0.327255738102112
5093,"zpozdit",33,0.327255738102112
5094,"zdvojnásobovat",33,0.327255738102112
5095,"nakopávat",33,0.327255738102112
5096,"vrstvit",33,0.327255738102112
5097,"dovídat",33,0.327255738102112
5098,"lyžovat",33,0.327255738102112
5099,"vyzvídat",33,0.327255738102112
5100,"refinancovat",33,0.327255738102112
5101,"vykartáčovat",33,0.327255738102112
5102,"eskalovat",33,0.327255738102112
5103,"odkoukat",33,0.327255738102112
5104,"znevažovat",33,0.327255738102112
5105,"ohryzávat",33,0.327255738102112
5106,"překroutit",33,0.327255738102112
5107,"zpřehlednit",33,0.327255738102112
5108,"vyzářit",33,0.327255738102112
5109,"přihnojit",32,0.317338897553563
5110,"digitalizovat",32,0.317338897553563
5111,"zamazat",32,0.317338897553563
5112,"strážit",32,0.317338897553563
5113,"decimovat",32,0.317338897553563
5114,"vysedět",32,0.317338897553563
5115,"zostudit",32,0.317338897553563
5116,"polevit",32,0.317338897553563
5117,"blednout",32,0.317338897553563
5118,"balancovat",32,0.317338897553563
5119,"fouknout",32,0.317338897553563
5120,"přerovnat",32,0.317338897553563
5121,"přikrmovat",32,0.317338897553563
5122,"vyfoukat",32,0.317338897553563
5123,"smazávat",32,0.317338897553563
5124,"kompromitovat",32,0.317338897553563
5125,"připodobnit",32,0.317338897553563
5126,"črtat",32,0.317338897553563
5127,"odtikávat",32,0.317338897553563
5128,"odkopávat",32,0.317338897553563
5129,"osvěcovat",32,0.317338897553563
5130,"zotročit",32,0.317338897553563
5131,"mixovat",32,0.317338897553563
5132,"zarámovat",32,0.317338897553563
5133,"sundavat",32,0.317338897553563
5134,"proklouznout",32,0.317338897553563
5135,"znesvětit",32,0.317338897553563
5136,"krystalizovat",32,0.317338897553563
5137,"obrušovat",32,0.317338897553563
5138,"zapouštět",32,0.317338897553563
5139,"vřít",32,0.317338897553563
5140,"rozplývat",32,0.317338897553563
5141,"troubit",32,0.317338897553563
5142,"špicovat",32,0.317338897553563
5143,"zrýt",32,0.317338897553563
5144,"zahlazovat",32,0.317338897553563
5145,"hladovět",32,0.317338897553563
5146,"nadřazovat",32,0.317338897553563
5147,"poztrácet",32,0.317338897553563
5148,"dumat",32,0.317338897553563
5149,"přespávat",32,0.317338897553563
5150,"odmlčet",32,0.317338897553563
5151,"naverbovat",32,0.317338897553563
5152,"rabovat",32,0.317338897553563
5153,"blábolit",32,0.317338897553563
5154,"vybuchovat",32,0.317338897553563
5155,"zpřítomnit",32,0.317338897553563
5156,"dokouřit",32,0.317338897553563
5157,"odlétat",32,0.317338897553563
5158,"zaokrouhlit",32,0.317338897553563
5159,"doputovat",32,0.317338897553563
5160,"pěnit",32,0.317338897553563
5161,"smáznout",32,0.317338897553563
5162,"vzpírat",32,0.317338897553563
5163,"chlácholit",32,0.317338897553563
5164,"rekrutovat",32,0.317338897553563
5165,"sestoupit",32,0.317338897553563
5166,"poplácávat",32,0.317338897553563
5167,"odlupovat",32,0.317338897553563
5168,"přeposlat",32,0.317338897553563
5169,"natlačit",32,0.317338897553563
5170,"obchodovat",32,0.317338897553563
5171,"vtloukat",32,0.317338897553563
5172,"pohostit",32,0.317338897553563
5173,"rozeznívat",32,0.317338897553563
5174,"přečkávat",32,0.317338897553563
5175,"dopočítat",32,0.317338897553563
5176,"blýsknout",32,0.317338897553563
5177,"klátit",32,0.317338897553563
5178,"diskvalifikovat",32,0.317338897553563
5179,"modulovat",32,0.317338897553563
5180,"ozdravit",31,0.307422057005014
5181,"přihnojovat",31,0.307422057005014
5182,"dozorovat",31,0.307422057005014
5183,"vytanout",31,0.307422057005014
5184,"ořezávat",31,0.307422057005014
5185,"rudnout",31,0.307422057005014
5186,"pobuřovat",31,0.307422057005014
5187,"baštit",31,0.307422057005014
5188,"poklepávat",31,0.307422057005014
5189,"prošlapat",31,0.307422057005014
5190,"načepovat",31,0.307422057005014
5191,"zasévat",31,0.307422057005014
5192,"uzdravovat",31,0.307422057005014
5193,"kvílet",31,0.307422057005014
5194,"učarovat",31,0.307422057005014
5195,"uplácat",31,0.307422057005014
5196,"nazkoušet",31,0.307422057005014
5197,"podstrkovat",31,0.307422057005014
5198,"anticipovat",31,0.307422057005014
5199,"vmést",31,0.307422057005014
5200,"svištět",31,0.307422057005014
5201,"splašit",31,0.307422057005014
5202,"potemnět",31,0.307422057005014
5203,"přerozdělovat",31,0.307422057005014
5204,"zakopnout",31,0.307422057005014
5205,"šustit",31,0.307422057005014
5206,"rachotit",31,0.307422057005014
5207,"kořenit",31,0.307422057005014
5208,"potěžkávat",31,0.307422057005014
5209,"zostřit",31,0.307422057005014
5210,"probublávat",31,0.307422057005014
5211,"umrtvit",31,0.307422057005014
5212,"přeseknout",31,0.307422057005014
5213,"odlévat",31,0.307422057005014
5214,"verbovat",31,0.307422057005014
5215,"vytřískat",31,0.307422057005014
5216,"povytahovat",31,0.307422057005014
5217,"osnovat",31,0.307422057005014
5218,"znásobovat",31,0.307422057005014
5219,"zjednávat",31,0.307422057005014
5220,"vytěžovat",31,0.307422057005014
5221,"sestupovat",31,0.307422057005014
5222,"propotit",31,0.307422057005014
5223,"vklouznout",31,0.307422057005014
5224,"nakupit",31,0.307422057005014
5225,"sportovat",31,0.307422057005014
5226,"ujídat",31,0.307422057005014
5227,"zmáčet",31,0.307422057005014
5228,"překlenovat",31,0.307422057005014
5229,"ochočit",31,0.307422057005014
5230,"přemostit",31,0.307422057005014
5231,"dožívat",31,0.307422057005014
5232,"zabubnovat",31,0.307422057005014
5233,"skřípnout",31,0.307422057005014
5234,"oškubat",31,0.307422057005014
5235,"zafinancovat",31,0.307422057005014
5236,"popovídat",31,0.307422057005014
5237,"administrovat",31,0.307422057005014
5238,"zapřísahat",31,0.307422057005014
5239,"vykrýt",31,0.307422057005014
5240,"zaplavat",31,0.307422057005014
5241,"rozvézt",31,0.307422057005014
5242,"seřizovat",31,0.307422057005014
5243,"smotat",31,0.307422057005014
5244,"probádat",31,0.307422057005014
5245,"klonovat",31,0.307422057005014
5246,"octnout",31,0.307422057005014
