"order","lemma","reflexive_frequency","reflexive_ipm"
2242,"poslat",63,0.624760954558577
2243,"načíst",63,0.624760954558577
2244,"blyštit",63,0.624760954558577
2245,"zřizovat",63,0.624760954558577
2246,"svádět",63,0.624760954558577
2247,"rozštěpit",63,0.624760954558577
2248,"zapíchnout",63,0.624760954558577
2249,"odvážet",63,0.624760954558577
2250,"zanášet",63,0.624760954558577
2251,"tknout",62,0.614844114010028
2252,"zůstat",62,0.614844114010028
2253,"přemnožit",62,0.614844114010028
2254,"zapalovat",62,0.614844114010028
2255,"zazdát",62,0.614844114010028
2256,"sesouvat",62,0.614844114010028
2257,"lhát",62,0.614844114010028
2258,"klouzat",62,0.614844114010028
2259,"pořídit",62,0.614844114010028
2260,"dodat",62,0.614844114010028
2261,"umazat",62,0.614844114010028
2262,"vklínit",62,0.614844114010028
2263,"pročistit",62,0.614844114010028
2264,"generovat",62,0.614844114010028
2265,"ovinout",62,0.614844114010028
2266,"ztenčovat",62,0.614844114010028
2267,"upamatovat",62,0.614844114010028
2268,"obeznámit",62,0.614844114010028
2269,"zanítit",62,0.614844114010028
2270,"plavat",62,0.614844114010028
2271,"sehnat",62,0.614844114010028
2272,"přemluvit",62,0.614844114010028
2273,"fixovat",62,0.614844114010028
2274,"ospravedlňovat",62,0.614844114010028
2275,"oceňovat",61,0.60492727346148
2276,"vylévat",61,0.60492727346148
2277,"vyjít",61,0.60492727346148
2278,"zklidňovat",61,0.60492727346148
2279,"vydělit",61,0.60492727346148
2280,"vylepšovat",61,0.60492727346148
2281,"roztrhat",61,0.60492727346148
2282,"objednávat",61,0.60492727346148
2283,"rozkoukávat",61,0.60492727346148
2284,"zasekávat",61,0.60492727346148
2285,"strefovat",61,0.60492727346148
2286,"hladit",61,0.60492727346148
2287,"vzmužit",61,0.60492727346148
2288,"utratit",61,0.60492727346148
2289,"zadávat",61,0.60492727346148
2290,"přežít",60,0.595010432912931
2291,"pakovat",60,0.595010432912931
2292,"mlátit",60,0.595010432912931
2293,"upustit",60,0.595010432912931
2294,"lézt",60,0.595010432912931
2295,"stříhat",60,0.595010432912931
2296,"vydělávat",60,0.595010432912931
2297,"střežit",60,0.595010432912931
2298,"vypsat",60,0.595010432912931
2299,"přičítat",60,0.595010432912931
2300,"pořizovat",60,0.595010432912931
2301,"osušit",60,0.595010432912931
2302,"reprodukovat",60,0.595010432912931
2303,"nasadit",60,0.595010432912931
2304,"pochybovat",60,0.595010432912931
2305,"konstituovat",60,0.595010432912931
2306,"nanést",60,0.595010432912931
2307,"půjčovat",59,0.585093592364382
2308,"navazovat",59,0.585093592364382
2309,"zout",59,0.585093592364382
2310,"pomáhat",59,0.585093592364382
2311,"stulit",59,0.585093592364382
2312,"přichystat",59,0.585093592364382
2313,"přehánět",59,0.585093592364382
2314,"předat",59,0.585093592364382
2315,"skulit",59,0.585093592364382
2316,"slétnout",59,0.585093592364382
2317,"přemísťovat",59,0.585093592364382
2318,"soužit",59,0.585093592364382
2319,"evidovat",59,0.585093592364382
2320,"zásobit",59,0.585093592364382
2321,"překotit",59,0.585093592364382
2322,"vyvrbit",59,0.585093592364382
2323,"oteplovat",59,0.585093592364382
2324,"nadělat",59,0.585093592364382
2325,"interpretovat",59,0.585093592364382
2326,"odsouvat",59,0.585093592364382
2327,"schvalovat",59,0.585093592364382
2328,"zahájit",59,0.585093592364382
2329,"zanořit",59,0.585093592364382
2330,"zvlnit",58,0.575176751815833
2331,"vybourat",58,0.575176751815833
2332,"ladit",58,0.575176751815833
2333,"argumentovat",58,0.575176751815833
2334,"batolit",58,0.575176751815833
2335,"podvolovat",58,0.575176751815833
2336,"škrtat",58,0.575176751815833
2337,"zahloubat",58,0.575176751815833
2338,"synchronizovat",58,0.575176751815833
2339,"přisuzovat",58,0.575176751815833
2340,"kopírovat",58,0.575176751815833
2341,"obměnit",58,0.575176751815833
2342,"akumulovat",57,0.565259911267284
2343,"zajídat",57,0.565259911267284
2344,"nasrat",57,0.565259911267284
2345,"rozezvučet",57,0.565259911267284
2346,"varovat",57,0.565259911267284
2347,"ležet",57,0.565259911267284
2348,"dovézt",57,0.565259911267284
2349,"pitvořit",57,0.565259911267284
2350,"plýtvat",57,0.565259911267284
2351,"klížit",57,0.565259911267284
2352,"šustnout",57,0.565259911267284
2353,"seknout",57,0.565259911267284
2354,"přiloudat",57,0.565259911267284
2355,"replikovat",57,0.565259911267284
2356,"připálit",57,0.565259911267284
2357,"rozdat",57,0.565259911267284
2358,"vyprovokovat",57,0.565259911267284
2359,"rozezpívat",57,0.565259911267284
2360,"urychlovat",57,0.565259911267284
2361,"ustavovat",56,0.555343070718735
2362,"nastupovat",56,0.555343070718735
2363,"zatnout",56,0.555343070718735
2364,"vybíjet",56,0.555343070718735
2365,"vpít",56,0.555343070718735
2366,"nahlásit",56,0.555343070718735
2367,"sáhnout",56,0.555343070718735
2368,"ochránit",56,0.555343070718735
2369,"nazvat",56,0.555343070718735
2370,"konfrontovat",56,0.555343070718735
2371,"usnout",56,0.555343070718735
2372,"dokazovat",56,0.555343070718735
2373,"opičit",56,0.555343070718735
2374,"oslovovat",56,0.555343070718735
2375,"srát",56,0.555343070718735
2376,"smrštit",56,0.555343070718735
2377,"rozehřát",56,0.555343070718735
2378,"vyčítat",56,0.555343070718735
2379,"tvarovat",56,0.555343070718735
2380,"vyvázat",56,0.555343070718735
2381,"zdražovat",55,0.545426230170186
2382,"prodražovat",55,0.545426230170186
2383,"upokojit",55,0.545426230170186
2384,"ponižovat",55,0.545426230170186
2385,"vyvléci",55,0.545426230170186
2386,"polít",55,0.545426230170186
2387,"předcházet",55,0.545426230170186
2388,"dělávat",55,0.545426230170186
2389,"rozcvičovat",55,0.545426230170186
2390,"zpít",55,0.545426230170186
2391,"vysušit",55,0.545426230170186
2392,"završit",55,0.545426230170186
2393,"přidělovat",55,0.545426230170186
2394,"navléknout",55,0.545426230170186
2395,"sladit",55,0.545426230170186
2396,"třídit",55,0.545426230170186
2397,"brousit",55,0.545426230170186
2398,"vytěžit",55,0.545426230170186
2399,"sloužit",55,0.545426230170186
2400,"vybarvit",55,0.545426230170186
2401,"vysévat",54,0.535509389621638
2402,"odečítat",54,0.535509389621638
2403,"uchránit",54,0.535509389621638
2404,"ignorovat",54,0.535509389621638
2405,"proletět",54,0.535509389621638
2406,"hašteřit",54,0.535509389621638
2407,"nadávat",54,0.535509389621638
2408,"změřit",54,0.535509389621638
2409,"sestávat",54,0.535509389621638
2410,"rozezvonit",54,0.535509389621638
2411,"přetřásat",54,0.535509389621638
2412,"obnažit",54,0.535509389621638
2413,"působit",54,0.535509389621638
2414,"promenádovat",54,0.535509389621638
2415,"hospodařit",54,0.535509389621638
2416,"nervovat",54,0.535509389621638
2417,"pískat",54,0.535509389621638
2418,"počínat",54,0.535509389621638
2419,"nabalit",54,0.535509389621638
2420,"doufat",54,0.535509389621638
2421,"podržet",54,0.535509389621638
2422,"vysrážet",54,0.535509389621638
2423,"pochopit",53,0.525592549073089
2424,"špinit",53,0.525592549073089
2425,"přirovnávat",53,0.525592549073089
2426,"pošťuchovat",53,0.525592549073089
2427,"zveřejnit",53,0.525592549073089
2428,"vzmáhat",53,0.525592549073089
2429,"unáhlit",53,0.525592549073089
2430,"bouchnout",53,0.525592549073089
2431,"poplácat",53,0.525592549073089
2432,"opožďovat",53,0.525592549073089
2433,"vtáhnout",53,0.525592549073089
2434,"rozkrájet",53,0.525592549073089
2435,"přeplavit",53,0.525592549073089
2436,"dořezat",53,0.525592549073089
2437,"zpřístupnit",53,0.525592549073089
2438,"zavěšovat",53,0.525592549073089
2439,"zatajit",53,0.525592549073089
2440,"zadumat",52,0.51567570852454
2441,"srocovat",52,0.51567570852454
2442,"umývat",52,0.51567570852454
2443,"vydělovat",52,0.51567570852454
2444,"sytit",52,0.51567570852454
2445,"vyčůrat",52,0.51567570852454
2446,"udat",52,0.51567570852454
2447,"rozležet",52,0.51567570852454
2448,"utrácet",52,0.51567570852454
2449,"třepat",52,0.51567570852454
2450,"vodit",52,0.51567570852454
2451,"opotřebovávat",52,0.51567570852454
2452,"odsuzovat",52,0.51567570852454
2453,"vyplavovat",52,0.51567570852454
2454,"objasnit",52,0.51567570852454
2455,"upálit",52,0.51567570852454
2456,"vymazat",52,0.51567570852454
2457,"zpřísnit",52,0.51567570852454
2458,"čertit",52,0.51567570852454
2459,"seskupit",52,0.51567570852454
2460,"oživit",52,0.51567570852454
2461,"experimentovat",52,0.51567570852454
2462,"kreslit",52,0.51567570852454
2463,"osazovat",51,0.505758867975991
2464,"vypisovat",51,0.505758867975991
2465,"umožnit",51,0.505758867975991
2466,"přiženit",51,0.505758867975991
2467,"rozhořčovat",51,0.505758867975991
2468,"omotat",51,0.505758867975991
2469,"přivést",51,0.505758867975991
2470,"rekvalifikovat",51,0.505758867975991
2471,"bělat",51,0.505758867975991
2472,"rozmluvit",51,0.505758867975991
2473,"vyvolávat",51,0.505758867975991
2474,"nahrát",51,0.505758867975991
2475,"lomit",51,0.505758867975991
2476,"prohrabávat",51,0.505758867975991
2477,"vysouvat",51,0.505758867975991
2478,"mírnit",51,0.505758867975991
2479,"protlouci",51,0.505758867975991
2480,"ošetřovat",51,0.505758867975991
2481,"smazat",51,0.505758867975991
2482,"rozječet",51,0.505758867975991
2483,"durdit",51,0.505758867975991
2484,"opékat",51,0.505758867975991
2485,"vykouřit",51,0.505758867975991
2486,"vypočíst",51,0.505758867975991
2487,"sahat",51,0.505758867975991
2488,"vyřídit",51,0.505758867975991
2489,"zapracovat",51,0.505758867975991
2490,"projasnit",50,0.495842027427442
2491,"spočítat",50,0.495842027427442
2492,"sběhnout",50,0.495842027427442
2493,"hecovat",50,0.495842027427442
2494,"rozveselit",50,0.495842027427442
2495,"poukazovat",50,0.495842027427442
2496,"namalovat",50,0.495842027427442
2497,"vlít",50,0.495842027427442
2498,"zesilovat",50,0.495842027427442
2499,"citovat",50,0.495842027427442
2500,"zhmotňovat",50,0.495842027427442
2501,"přičíst",50,0.495842027427442
2502,"rozepnout",50,0.495842027427442
2503,"upít",50,0.495842027427442
2504,"usínat",50,0.495842027427442
2505,"obsluhovat",50,0.495842027427442
2506,"počůrat",50,0.495842027427442
2507,"upozorňovat",50,0.495842027427442
2508,"opálit",50,0.495842027427442
2509,"vykonávat",50,0.495842027427442
2510,"porovnat",50,0.495842027427442
2511,"sžívat",50,0.495842027427442
2512,"vymýšlet",50,0.495842027427442
2513,"dohrát",49,0.485925186878893
2514,"sehrát",49,0.485925186878893
2515,"obtáčet",49,0.485925186878893
2516,"plašit",49,0.485925186878893
2517,"opustit",49,0.485925186878893
2518,"skákat",49,0.485925186878893
2519,"sekat",49,0.485925186878893
2520,"probojovávat",49,0.485925186878893
2521,"vepsat",49,0.485925186878893
2522,"olizovat",49,0.485925186878893
2523,"vypalovat",49,0.485925186878893
2524,"přehrávat",49,0.485925186878893
2525,"vyškubnout",49,0.485925186878893
2526,"splétat",49,0.485925186878893
2527,"nabít",49,0.485925186878893
2528,"zatetelit",49,0.485925186878893
2529,"natlačit",49,0.485925186878893
2530,"pominout",49,0.485925186878893
2531,"vyvyšovat",49,0.485925186878893
2532,"přerušovat",49,0.485925186878893
2533,"odštěpit",49,0.485925186878893
2534,"vykázat",49,0.485925186878893
2535,"naskládat",49,0.485925186878893
2536,"rozpíjet",49,0.485925186878893
2537,"porušovat",49,0.485925186878893
2538,"vydýchat",49,0.485925186878893
2539,"nainstalovat",49,0.485925186878893
2540,"zakalit",49,0.485925186878893
2541,"vyostřit",48,0.476008346330345
2542,"prohrabat",48,0.476008346330345
2543,"zakulatit",48,0.476008346330345
2544,"rozehřívat",48,0.476008346330345
2545,"nakrmit",48,0.476008346330345
2546,"přimáčknout",48,0.476008346330345
2547,"spatřit",48,0.476008346330345
2548,"ponechávat",48,0.476008346330345
2549,"zaostřit",48,0.476008346330345
2550,"odvalit",48,0.476008346330345
2551,"opotřebovat",48,0.476008346330345
2552,"ovlivnit",48,0.476008346330345
2553,"aklimatizovat",48,0.476008346330345
2554,"utírat",48,0.476008346330345
2555,"vztyčovat",48,0.476008346330345
2556,"odcizovat",48,0.476008346330345
2557,"prohřát",48,0.476008346330345
2558,"vyzout",48,0.476008346330345
2559,"odjet",48,0.476008346330345
2560,"pozdržet",48,0.476008346330345
2561,"oslabit",48,0.476008346330345
2562,"sdělovat",48,0.476008346330345
2563,"vpravit",48,0.476008346330345
2564,"habilitovat",48,0.476008346330345
2565,"tloustnout",48,0.476008346330345
2566,"propouštět",48,0.476008346330345
2567,"sdružit",48,0.476008346330345
2568,"otravovat",47,0.466091505781796
2569,"krájet",47,0.466091505781796
2570,"vystupovat",47,0.466091505781796
2571,"odloupnout",47,0.466091505781796
2572,"převlíknout",47,0.466091505781796
2573,"vsunout",47,0.466091505781796
2574,"nachomýtnout",47,0.466091505781796
2575,"vyhlásit",47,0.466091505781796
2576,"zakutálet",47,0.466091505781796
2577,"zažehnout",47,0.466091505781796
2578,"vpotácet",47,0.466091505781796
2579,"popsat",47,0.466091505781796
2580,"sestavit",47,0.466091505781796
2581,"prokopat",47,0.466091505781796
2582,"přehřát",47,0.466091505781796
2583,"zalévat",47,0.466091505781796
2584,"usilovat",47,0.466091505781796
2585,"zželet",47,0.466091505781796
2586,"zatahovat",47,0.466091505781796
2587,"demonstrovat",47,0.466091505781796
2588,"osvobozovat",47,0.466091505781796
2589,"podnikat",47,0.466091505781796
2590,"kompenzovat",47,0.466091505781796
2591,"zpracovat",47,0.466091505781796
2592,"zahrnovat",47,0.466091505781796
2593,"titulovat",46,0.456174665233247
2594,"charakterizovat",46,0.456174665233247
2595,"šeřit",46,0.456174665233247
2596,"nadýmat",46,0.456174665233247
2597,"povolovat",46,0.456174665233247
2598,"procpat",46,0.456174665233247
2599,"zkombinovat",46,0.456174665233247
2600,"vynášet",46,0.456174665233247
2601,"nadýchnout",46,0.456174665233247
2602,"ztlumit",46,0.456174665233247
2603,"tušit",46,0.456174665233247
2604,"vyhraňovat",46,0.456174665233247
2605,"vymyslet",46,0.456174665233247
2606,"poptávat",46,0.456174665233247
2607,"odkrývat",46,0.456174665233247
2608,"vypadat",46,0.456174665233247
2609,"oblíknout",46,0.456174665233247
2610,"rozestavit",46,0.456174665233247
2611,"přiživit",46,0.456174665233247
2612,"přiostřit",46,0.456174665233247
2613,"svolávat",46,0.456174665233247
2614,"trávit",46,0.456174665233247
2615,"připevnit",46,0.456174665233247
2616,"rozmazávat",46,0.456174665233247
2617,"pohoršit",45,0.446257824684698
2618,"vydělat",45,0.446257824684698
2619,"zpěčovat",45,0.446257824684698
2620,"znamenat",45,0.446257824684698
2621,"stíhat",45,0.446257824684698
2622,"zatřepotat",45,0.446257824684698
2623,"vyprofilovat",45,0.446257824684698
2624,"zhodnotit",45,0.446257824684698
2625,"reagovat",45,0.446257824684698
2626,"účtovat",45,0.446257824684698
2627,"rozkmotřit",45,0.446257824684698
2628,"ukájet",45,0.446257824684698
2629,"viklat",45,0.446257824684698
2630,"vzrušit",45,0.446257824684698
2631,"přerazit",45,0.446257824684698
2632,"grilovat",45,0.446257824684698
2633,"přetvářet",45,0.446257824684698
2634,"mrskat",45,0.446257824684698
2635,"vykonat",45,0.446257824684698
2636,"vychylovat",45,0.446257824684698
2637,"prohodit",45,0.446257824684698
2638,"oslabovat",45,0.446257824684698
2639,"zúročit",45,0.446257824684698
2640,"povzbuzovat",45,0.446257824684698
2641,"regenerovat",45,0.446257824684698
2642,"osamostatňovat",45,0.446257824684698
2643,"potázat",44,0.436340984136149
2644,"vyplavit",44,0.436340984136149
2645,"zesměšnit",44,0.436340984136149
2646,"uvěřit",44,0.436340984136149
2647,"houfovat",44,0.436340984136149
2648,"vytočit",44,0.436340984136149
2649,"rozblikat",44,0.436340984136149
2650,"obnažovat",44,0.436340984136149
2651,"letět",44,0.436340984136149
2652,"hrávat",44,0.436340984136149
2653,"emancipovat",44,0.436340984136149
2654,"zlákat",44,0.436340984136149
2655,"rozdrobit",44,0.436340984136149
2656,"dloubat",44,0.436340984136149
2657,"zveřejňovat",44,0.436340984136149
2658,"vycpat",44,0.436340984136149
2659,"pohlédnout",44,0.436340984136149
2660,"setřít",44,0.436340984136149
2661,"zcvoknout",44,0.436340984136149
2662,"zaprášit",44,0.436340984136149
2663,"uskrovnit",44,0.436340984136149
2664,"šlapat",44,0.436340984136149
2665,"zatahat",44,0.436340984136149
2666,"pojmenovat",44,0.436340984136149
2667,"podat",44,0.436340984136149
2668,"vyhladit",44,0.436340984136149
2669,"zabezpečit",44,0.436340984136149
2670,"utlouci",44,0.436340984136149
2671,"přimotat",44,0.436340984136149
2672,"vymaňovat",43,0.4264241435876
2673,"protáčet",43,0.4264241435876
2674,"zabarvit",43,0.4264241435876
2675,"opatrovat",43,0.4264241435876
2676,"rozvětvovat",43,0.4264241435876
2677,"odlepovat",43,0.4264241435876
2678,"odloudat",43,0.4264241435876
2679,"oddalovat",43,0.4264241435876
2680,"přednášet",43,0.4264241435876
2681,"načekat",43,0.4264241435876
2682,"napakovat",43,0.4264241435876
2683,"překrýt",43,0.4264241435876
2684,"vykutálet",43,0.4264241435876
2685,"spěchat",43,0.4264241435876
2686,"zaculit",43,0.4264241435876
2687,"šiknout",43,0.4264241435876
2688,"propagovat",43,0.4264241435876
2689,"odpovědět",43,0.4264241435876
2690,"přehlédnout",43,0.4264241435876
2691,"vylidňovat",43,0.4264241435876
2692,"značit",43,0.4264241435876
2693,"kabonit",43,0.4264241435876
2694,"natrápit",43,0.4264241435876
2695,"vyčlenit",43,0.4264241435876
2696,"rozřehtat",43,0.4264241435876
2697,"zasahovat",42,0.416507303039051
2698,"spřáhnout",42,0.416507303039051
2699,"štvát",42,0.416507303039051
2700,"zřídit",42,0.416507303039051
2701,"přepravit",42,0.416507303039051
2702,"zdvojnásobovat",42,0.416507303039051
2703,"započítat",42,0.416507303039051
2704,"rozhořčit",42,0.416507303039051
2705,"obhájit",42,0.416507303039051
2706,"horšit",42,0.416507303039051
2707,"nadmout",42,0.416507303039051
2708,"kasat",42,0.416507303039051
2709,"evakuovat",42,0.416507303039051
2710,"zdekovat",42,0.416507303039051
2711,"smeknout",42,0.416507303039051
2712,"pozvedat",42,0.416507303039051
2713,"nadzdvihnout",42,0.416507303039051
2714,"zprotivit",42,0.416507303039051
2715,"zmátořit",42,0.416507303039051
2716,"přiřazovat",41,0.406590462490503
